student_id,n_videos,n_navigate,n_access,n_problem,n_page_close,n_discussion,n_wiki,n_events,n_events_lst_wk,n_access_lst_wk,n_access_lst2_wk,days_course_strt_access1,days_course_end_access_lst,unique_days_accessed,dropout
10263,3,8,5,0,3,1,3,23,0,0,0,5,22,2,1
10264,1,3,4,0,1,0,0,9,0,0,0,4,25,1,1
10268,36,6,53,23,51,13,0,182,137,38,38,0,1,4,1
10270,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10273,0,14,0,0,0,0,0,14,5,0,0,NA,NA,7,0
10274,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,0
10275,14,17,40,2,25,38,0,136,0,0,15,6,8,3,1
10276,1,21,3,0,1,0,0,26,12,3,3,28,1,6,0
10278,0,4,1,0,1,0,0,6,5,1,1,22,7,2,1
10279,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10280,11,16,70,33,21,6,0,157,43,16,17,0,1,9,0
10281,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10284,38,48,107,8,41,0,0,242,102,45,53,0,0,13,0
10286,10,24,19,4,12,0,0,69,57,19,19,29,0,9,0
10288,3,3,4,0,3,0,0,13,0,0,0,4,25,1,1
10289,6,4,14,6,12,0,0,42,0,0,0,7,22,2,0
10291,13,23,69,57,45,43,4,254,161,45,63,11,1,10,0
10293,41,18,206,104,20,24,2,415,100,32,51,0,1,10,0
10294,2,2,4,4,3,0,0,15,0,0,0,5,24,1,1
10300,17,5,52,0,20,0,0,94,3,3,31,12,6,6,1
10301,10,27,18,0,9,5,3,72,5,0,2,13,8,4,0
10302,30,15,74,50,30,10,1,210,18,9,9,4,7,7,1
10303,62,63,170,48,120,105,22,590,218,67,104,1,1,13,0
10304,0,5,0,0,0,0,0,5,0,0,0,NA,NA,1,1
10305,6,22,52,21,10,1,7,119,0,0,20,0,12,5,1
10307,11,11,25,0,16,1,0,64,0,0,3,7,10,3,1
10309,1,2,2,0,1,0,0,6,0,0,0,4,25,1,1
10310,5,4,35,90,19,27,0,180,0,0,0,2,22,3,1
10311,2,4,10,0,2,0,0,18,0,0,0,5,19,3,1
10313,13,46,84,25,64,57,4,293,18,7,34,1,4,11,0
10314,40,24,86,41,65,0,0,256,185,57,57,0,2,4,0
10322,27,77,321,106,123,380,4,1038,192,95,95,0,1,11,0
10323,48,33,436,342,44,113,6,1022,404,171,245,0,0,15,0
10327,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10328,15,16,54,44,31,1,0,161,42,13,18,0,7,7,0
10329,5,4,12,0,9,2,0,32,0,0,0,0,17,3,1
10331,1,4,2,0,1,0,0,8,0,0,0,7,22,1,1
10333,57,45,151,73,48,51,7,432,0,0,12,2,13,7,0
10335,10,32,160,36,6,3,0,247,49,27,46,1,6,9,0
10340,0,7,2,0,0,0,0,9,0,0,0,7,22,1,1
10342,2,3,5,0,3,0,0,13,0,0,0,7,22,1,1
10343,3,7,7,0,5,0,0,22,0,0,0,4,25,2,1
10348,14,7,30,21,22,0,0,94,0,0,7,4,11,6,0
10349,15,16,45,58,23,2,0,159,69,28,28,0,5,5,0
10353,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10355,16,25,102,8,38,21,4,214,52,28,31,0,4,14,0
10357,7,15,52,65,25,32,1,197,0,0,5,5,9,7,1
10359,8,22,78,12,31,22,1,174,0,0,3,5,13,5,0
10360,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,0
10361,0,14,68,39,59,15,1,196,56,19,39,3,2,6,0
10362,5,6,13,5,7,0,0,36,0,0,3,5,12,3,1
10367,7,10,39,15,12,8,0,91,0,0,0,0,25,2,1
10368,20,11,43,0,10,0,0,84,0,0,0,0,27,3,0
10372,0,9,0,0,0,0,0,9,0,0,0,NA,NA,3,1
10374,85,136,413,223,240,291,2,1390,53,12,103,1,0,21,0
10376,57,23,122,67,88,38,40,435,127,33,77,0,0,8,0
10377,0,3,3,0,1,0,0,7,0,0,0,10,19,2,1
10379,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
10380,7,59,99,49,10,76,1,301,101,23,33,0,0,12,0
10381,12,8,24,15,19,5,0,83,0,0,0,1,15,4,0
10382,11,13,23,0,13,4,1,65,0,0,0,1,20,5,0
10383,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10386,0,4,2,0,0,0,0,6,0,0,0,2,27,2,1
10388,7,23,70,30,12,15,1,158,40,23,23,0,7,8,0
10389,6,42,161,45,12,60,4,330,38,18,35,0,7,10,1
10392,8,12,94,0,8,0,0,122,0,0,9,7,8,6,0
10393,1,2,3,4,2,0,0,12,0,0,0,5,24,1,1
10395,2,6,13,0,6,0,0,27,0,0,0,7,21,3,0
10396,40,17,83,27,46,10,1,224,0,0,28,0,12,6,1
10397,5,2,17,0,14,0,0,38,0,0,0,1,16,2,1
10400,7,33,129,6,11,16,4,206,20,14,48,0,1,10,0
10401,1,2,2,0,1,0,0,6,0,0,0,8,21,1,1
10405,1,4,6,0,0,0,0,11,0,0,0,4,25,1,1
10407,18,20,73,3,38,20,8,180,18,7,10,1,2,12,0
10410,66,52,341,317,8,104,31,919,243,107,190,1,0,15,0
10412,0,1,7,0,1,0,0,9,0,0,0,4,25,1,1
10415,49,27,125,140,42,34,0,417,12,5,5,0,2,16,0
10417,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10418,0,6,11,0,6,0,1,24,0,0,0,4,24,2,1
10419,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10422,35,17,95,135,54,44,6,386,0,0,4,1,9,9,0
10423,1,3,2,0,1,0,0,7,0,0,0,7,22,2,1
10424,8,35,109,50,13,6,2,223,113,66,81,5,0,9,1
10427,0,13,59,24,1,8,1,106,22,15,15,5,6,8,1
10428,2,11,6,0,4,1,0,24,0,0,0,12,16,2,1
10430,1,4,2,0,1,0,0,8,0,0,2,20,9,2,1
10432,72,30,313,112,76,158,1,762,321,140,194,0,0,14,0
10433,37,15,218,62,34,0,0,366,0,0,135,2,9,11,0
10434,2,2,3,0,1,0,0,8,0,0,0,4,25,1,1
10441,18,19,62,40,30,1,2,172,0,0,37,0,9,8,0
10443,54,20,268,31,104,71,1,549,123,77,110,0,0,17,0
10447,12,19,62,26,3,14,0,136,79,34,34,2,1,7,0
10455,15,15,53,33,5,14,5,140,0,0,3,3,12,5,1
10457,33,15,117,22,8,2,1,198,0,0,43,2,8,8,0
10458,0,5,3,0,0,5,0,13,2,0,0,14,15,3,1
10460,1,5,29,0,2,3,0,40,0,0,29,17,9,3,1
10461,37,49,152,83,73,15,4,413,133,37,94,3,4,6,0
10462,40,9,76,0,40,5,1,171,0,0,0,1,21,3,0
10464,42,35,76,53,61,23,0,290,214,54,54,8,1,7,0
10465,5,1,20,0,6,0,0,32,15,11,14,2,0,6,0
10466,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
10467,0,4,7,9,5,0,0,25,0,0,0,5,24,1,1
10470,1,1,6,0,1,0,0,9,0,0,0,7,22,1,1
10472,14,14,61,20,23,5,1,138,0,0,42,0,10,6,1
10473,0,29,15,6,3,1,0,54,8,1,4,1,7,12,1
10481,4,36,70,40,12,26,3,191,0,0,26,2,8,8,0
10484,16,3,33,21,22,0,0,95,0,0,0,0,25,2,1
10487,0,3,7,0,1,0,0,11,0,0,2,7,14,2,1
10488,109,61,525,477,160,146,11,1489,311,113,184,0,1,15,0
10489,5,25,69,39,9,31,1,179,19,11,15,0,6,14,0
10492,15,4,26,13,11,3,0,72,36,13,13,8,0,3,1
10493,4,8,20,0,10,0,0,42,11,5,5,4,2,5,1
10495,2,1,8,2,1,0,0,14,0,0,0,4,25,1,1
10496,0,21,78,16,3,0,0,118,26,12,36,1,7,7,1
10500,4,25,111,102,8,1,1,252,68,29,67,1,5,8,0
10502,5,12,44,20,9,11,1,102,0,0,20,6,12,3,0
10503,17,3,52,0,1,0,0,73,0,0,0,3,21,2,1
10504,13,15,49,24,31,32,0,164,0,0,0,0,16,4,1
10506,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
10509,1,15,37,30,1,9,2,95,0,0,13,7,13,2,1
10510,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10511,33,37,256,82,30,27,3,468,267,175,175,4,1,8,0
10516,39,17,128,6,49,5,0,244,19,11,71,0,4,9,1
10518,26,28,91,36,50,3,0,234,74,33,39,5,2,9,0
10521,8,33,66,88,28,12,1,236,50,27,40,6,1,8,0
10522,0,2,0,0,0,0,0,2,0,0,0,NA,NA,2,0
10523,1,8,14,0,4,4,0,31,0,0,0,8,21,1,1
10524,83,43,318,271,85,14,0,814,220,83,125,0,1,20,0
10527,31,32,111,375,48,2,0,599,32,19,50,3,2,11,0
10528,3,5,10,4,4,7,0,33,0,0,0,3,21,2,1
10532,0,2,19,9,13,0,0,43,0,0,0,0,24,6,1
10535,2,10,28,34,2,2,0,78,0,0,9,3,12,4,1
10540,15,18,122,53,35,16,4,263,97,47,62,3,1,11,0
10541,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
10542,18,13,59,20,38,1,0,149,87,36,36,7,0,6,0
10544,36,13,83,8,58,5,0,203,0,0,38,0,9,9,0
10545,10,17,34,12,22,3,3,101,7,4,7,2,4,5,1
10546,31,33,113,69,53,22,2,323,93,53,104,5,3,5,0
10547,1,15,3,0,1,0,0,20,0,0,0,0,29,11,0
10554,0,35,40,0,1,0,0,76,29,15,15,0,5,11,1
10555,1,29,19,0,2,3,0,54,0,0,6,1,12,8,0
10556,1,10,29,6,2,24,1,73,7,3,3,6,3,3,0
10557,34,41,139,56,70,60,13,413,161,56,72,0,4,10,0
10558,4,17,41,15,24,2,0,103,26,10,14,7,3,7,0
10559,8,5,11,0,10,3,1,38,0,0,0,5,24,1,1
10564,11,42,44,0,28,12,2,139,6,0,0,0,18,10,0
10565,43,57,295,558,13,24,0,990,41,19,135,0,2,12,0
10566,34,51,81,33,67,23,5,294,96,24,27,6,2,7,0
10567,0,2,0,0,0,0,0,2,0,0,0,NA,NA,2,1
10568,0,4,16,2,0,0,0,22,0,0,0,5,23,2,1
10573,81,50,225,172,72,85,3,688,172,54,152,0,1,13,0
10575,34,98,258,62,72,70,38,632,219,87,138,2,1,14,0
10576,8,26,30,17,13,36,13,143,21,5,5,0,7,7,0
10577,2,36,174,105,71,92,0,480,79,38,55,0,3,18,0
10580,15,23,49,34,29,3,0,153,7,3,3,1,7,4,1
10582,8,7,20,12,15,0,0,62,4,2,6,3,2,5,0
10583,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10584,3,3,18,4,1,0,0,29,0,0,3,7,9,2,1
10585,32,44,146,50,95,79,6,452,200,75,79,0,0,10,0
10587,0,7,8,13,0,2,0,30,0,0,0,5,24,1,1
10588,42,7,66,15,31,0,0,161,0,0,0,2,22,4,1
10591,27,43,84,266,49,56,1,526,126,24,43,1,4,10,0
10593,4,14,31,12,9,2,5,77,0,0,10,4,13,3,1
10595,3,53,204,73,3,70,4,410,77,40,162,2,3,11,0
10596,30,28,73,121,44,56,4,356,102,16,25,1,1,6,0
10597,83,48,322,310,13,51,4,831,342,122,124,0,0,12,0
10600,25,24,168,182,38,88,0,525,112,41,69,2,6,7,0
10602,20,1,21,0,20,0,0,62,0,0,0,5,24,1,1
10604,15,30,91,82,50,15,1,284,35,18,72,1,3,12,1
10606,8,8,39,14,24,0,0,93,9,4,7,6,3,7,0
10608,1,28,127,45,2,7,0,210,74,41,41,0,0,10,0
10609,19,24,95,230,33,17,0,418,5,3,44,5,3,9,1
10610,21,15,58,35,38,9,0,176,0,0,27,2,9,7,0
10611,27,20,49,9,42,5,2,154,0,0,0,3,25,2,1
10615,19,31,95,6,61,0,0,212,31,14,55,1,1,17,0
10618,7,10,19,0,13,0,0,49,0,0,0,10,16,5,1
10620,1,2,2,0,1,0,0,6,0,0,0,7,22,1,1
10622,40,68,433,292,93,23,1,950,538,263,304,1,0,15,0
10623,1,11,19,0,9,6,0,46,9,2,6,1,0,7,0
10626,6,5,12,0,9,0,0,32,11,4,4,14,2,2,1
10631,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10632,20,17,60,33,48,32,1,211,0,0,13,0,8,5,0
10634,6,27,31,58,13,27,2,164,7,3,23,1,0,9,0
10637,37,9,47,42,39,6,0,180,35,11,27,3,0,16,0
10640,13,11,48,0,7,9,1,89,9,7,7,1,7,3,1
10642,2,5,15,0,8,0,0,30,0,0,0,1,21,4,1
10644,7,2,14,6,8,0,0,37,0,0,0,5,24,1,1
10645,2,2,3,0,2,0,0,9,0,0,0,4,25,1,1
10647,2,6,22,0,3,0,0,33,6,3,3,3,5,3,1
10650,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10654,21,5,45,57,11,2,0,141,0,0,0,13,16,1,1
10655,7,17,55,2,27,10,1,119,48,25,26,0,2,9,0
10656,9,11,88,40,24,19,1,192,100,65,79,0,2,7,1
10657,10,16,16,6,13,0,2,63,0,0,8,4,10,3,1
10662,43,27,192,314,9,23,7,615,134,47,102,9,4,9,0
10663,10,3,15,0,12,0,0,40,13,5,13,14,6,3,0
10666,3,2,7,0,4,0,0,16,0,0,0,7,22,1,1
10667,9,15,43,23,19,0,0,109,14,6,23,1,3,5,0
10668,2,5,16,0,5,1,2,31,0,0,0,8,21,2,1
10671,0,5,22,0,1,0,0,28,0,0,0,5,24,2,1
10672,28,20,43,0,35,0,0,126,0,0,0,3,21,3,1
10675,3,4,9,0,5,0,0,21,0,0,0,5,24,1,1
10676,3,15,70,41,3,1,0,133,4,3,20,4,1,8,0
10677,11,14,19,66,15,4,3,132,0,0,0,1,16,3,1
10678,15,18,53,4,29,8,2,129,0,0,32,1,10,8,1
10681,6,7,28,4,9,2,1,57,0,0,0,5,22,4,1
10685,1,28,58,4,10,41,0,142,36,12,12,1,2,12,0
10688,53,18,139,85,71,9,2,377,15,9,45,0,6,15,0
10692,2,43,119,35,8,11,3,221,39,23,53,5,1,11,0
10693,4,20,49,18,5,12,2,110,28,21,25,2,1,7,1
10694,48,54,155,16,71,126,3,473,17,2,21,0,7,20,0
10695,14,31,30,0,21,3,1,100,11,4,10,3,7,10,1
10697,22,15,101,39,65,0,0,242,63,22,39,0,0,14,0
10698,19,13,35,60,9,6,3,145,0,0,13,14,10,2,1
10699,3,4,40,9,3,9,0,68,0,0,0,4,16,3,1
10700,9,58,135,164,65,70,2,503,15,8,87,1,0,12,0
10701,1,5,8,0,1,0,0,15,0,0,0,0,22,2,1
10707,6,35,77,54,8,10,9,199,55,20,43,0,1,10,0
10708,50,24,111,36,39,28,0,288,22,10,10,7,0,6,0
10709,14,5,18,13,18,0,0,68,11,3,3,5,0,2,1
10710,0,25,113,0,31,5,3,177,60,40,40,0,7,3,0
10711,4,39,149,16,5,38,0,251,35,20,35,0,1,14,0
10712,11,15,57,31,19,0,0,133,39,26,31,4,0,10,0
10714,3,9,16,12,8,0,0,48,0,0,0,1,21,3,1
10717,5,27,94,51,11,2,2,192,93,56,56,9,5,5,0
10719,2,21,106,39,6,15,4,193,42,24,53,6,2,8,0
10720,4,14,10,0,5,0,1,34,0,0,0,4,24,2,1
10722,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10723,0,1,30,24,0,0,0,55,0,0,0,4,21,2,1
10724,40,22,190,324,78,25,2,681,172,45,100,1,0,14,0
10725,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
10726,6,2,12,0,4,0,0,24,0,0,0,0,25,4,1
10733,60,74,208,253,110,28,3,736,144,44,97,1,2,13,0
10736,2,3,10,0,6,1,0,22,0,0,0,8,21,1,1
10741,39,48,190,9,79,86,0,451,37,21,155,0,0,13,0
10742,8,5,15,0,11,0,0,39,0,0,5,14,14,4,1
10743,12,15,64,27,26,19,1,164,18,8,8,0,6,6,0
10744,38,30,115,25,63,51,4,326,4,2,61,0,5,8,0
10746,2,7,14,0,4,1,0,28,0,0,0,2,26,3,1
10747,7,1,14,31,9,0,0,62,0,0,0,7,22,1,1
10749,4,25,43,0,22,1,0,95,12,7,7,1,7,9,1
10750,37,17,132,36,79,12,1,314,77,36,36,1,3,5,0
10753,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10754,2,8,10,0,5,2,1,28,23,8,8,4,5,2,1
10755,1,3,1,0,1,0,0,6,0,0,0,4,25,2,1
10757,2,2,8,0,4,0,0,16,0,0,0,5,24,1,1
10758,5,21,72,16,6,0,0,120,37,24,24,1,1,9,0
10759,3,3,9,0,5,0,0,20,0,0,0,4,22,3,1
10760,2,2,5,0,3,0,0,12,0,0,0,7,21,2,1
10761,35,22,83,57,55,4,3,259,121,44,60,0,0,10,0
10763,10,16,74,26,27,2,5,160,0,0,29,0,11,7,1
10767,24,23,124,28,32,4,0,235,0,0,15,0,13,8,1
10768,14,12,40,5,12,8,4,95,0,0,0,1,15,4,1
10770,8,4,20,7,16,0,0,55,0,0,8,4,14,4,1
10771,142,100,448,177,145,95,0,1107,159,62,143,0,0,23,0
10774,14,21,58,44,29,6,0,172,0,0,17,0,11,7,0
10778,0,4,0,0,0,0,1,5,0,0,0,NA,NA,2,1
10779,15,13,35,49,4,1,1,118,0,0,0,8,16,2,1
10780,1,3,2,0,1,0,0,7,0,0,0,9,20,2,1
10786,19,13,34,0,24,14,0,104,0,0,3,1,9,6,1
10787,1,2,7,0,1,0,0,11,0,0,0,14,15,1,1
10792,94,13,183,96,84,0,0,470,95,42,122,4,2,6,0
10793,15,22,121,22,19,1,0,200,105,67,90,5,0,10,0
10795,1,2,5,4,1,0,0,13,0,0,0,5,24,1,1
10797,14,16,32,29,23,3,0,117,77,23,23,4,4,5,0
10798,0,4,2,0,0,0,0,6,0,0,0,7,22,1,1
10799,9,19,119,260,10,2,3,422,147,12,12,1,5,6,0
10800,5,5,15,7,7,0,0,39,0,0,0,0,24,2,1
10802,22,14,75,41,44,8,0,204,55,19,19,5,3,7,0
10806,4,4,20,0,10,0,0,38,0,0,4,0,9,3,1
10807,17,10,66,45,0,1,4,143,0,0,0,0,15,4,1
10812,0,7,13,10,0,0,0,30,0,0,5,0,12,4,1
10814,163,11,258,198,83,175,0,888,2,0,46,6,12,10,1
10815,0,3,3,0,0,0,0,6,0,0,0,5,24,1,1
10817,91,33,310,253,61,66,7,821,379,158,158,6,2,8,0
10820,0,3,6,12,2,1,0,24,0,0,0,7,22,1,1
10821,4,6,11,0,7,0,0,28,0,0,0,0,22,3,0
10824,7,1,8,0,7,0,0,23,0,0,0,5,24,1,1
10827,23,21,42,0,24,2,0,112,80,31,31,13,2,4,0
10828,18,3,27,4,22,5,0,79,0,0,3,4,9,3,0
10829,7,10,17,2,14,0,0,50,0,0,0,0,26,4,1
10832,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
10834,7,27,47,42,29,6,4,162,10,3,14,2,5,7,0
10840,27,11,56,0,6,0,0,100,55,33,35,4,7,5,1
10844,22,56,127,48,15,7,5,280,81,50,79,0,3,13,0
10846,1,1,3,5,2,0,0,12,0,0,0,5,24,1,1
10847,10,3,14,18,12,0,0,57,0,0,0,5,24,1,1
10848,2,3,9,8,5,0,0,27,0,0,0,4,24,2,1
10850,4,9,17,0,2,2,0,34,8,5,5,6,0,3,1
10852,1,40,27,36,0,37,0,141,52,7,16,13,2,7,0
10855,53,53,508,258,139,261,106,1378,97,39,66,5,0,20,0
10856,2,4,10,0,2,0,0,18,0,0,7,14,12,2,1
10858,0,9,2,0,0,2,1,14,0,0,0,5,24,2,0
10859,3,6,14,1,5,3,0,32,0,0,0,5,20,2,1
10860,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
10863,0,18,69,26,42,14,2,171,8,5,21,6,5,6,1
10864,38,20,61,0,36,13,4,172,1,0,0,5,17,6,1
10865,29,15,67,56,38,12,0,217,57,21,57,0,0,7,0
10867,10,29,84,25,51,0,1,200,20,9,25,0,5,14,0
10868,5,36,75,40,14,55,7,232,2,0,2,0,13,10,0
10870,3,2,7,0,3,0,0,15,0,0,7,15,9,2,1
10872,34,62,141,75,112,31,1,456,132,44,67,0,1,11,0
10873,1,4,5,0,3,0,0,13,0,0,0,5,24,2,1
10880,1,4,2,0,1,0,0,8,0,0,0,14,15,2,1
10884,32,20,88,85,50,3,1,279,31,16,29,1,3,8,1
10890,0,8,44,4,0,1,1,58,0,0,0,5,23,2,1
10892,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
10893,20,14,109,18,26,32,1,220,0,0,43,2,9,6,0
10894,13,16,32,16,23,1,5,106,13,3,11,3,3,5,0
10895,9,17,30,2,15,10,5,88,0,0,0,3,20,5,1
10899,0,4,2,1,1,1,1,10,0,0,0,5,24,1,1
10901,5,2,15,5,6,7,0,40,0,0,0,4,25,1,1
10902,1,12,19,15,1,3,1,52,0,0,0,2,21,2,1
10903,5,35,37,55,16,0,1,149,68,12,21,3,1,11,0
10905,1,6,5,4,3,0,0,19,0,0,0,1,24,2,1
10907,25,20,68,50,42,0,0,205,125,39,43,0,2,9,0
10909,14,20,35,4,24,1,0,98,14,6,15,4,7,9,0
10911,37,9,114,109,13,11,0,293,164,67,67,7,5,5,0
10916,27,12,53,24,18,6,1,141,0,0,0,3,16,4,1
10919,0,16,5,0,0,5,1,27,4,0,0,14,15,6,1
10920,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,0
10921,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
10925,4,8,25,18,6,0,0,61,53,21,23,5,0,5,0
10926,1,2,3,0,1,0,0,7,6,3,3,23,6,2,1
10927,1,1,4,0,1,0,0,7,0,0,0,5,24,1,1
10928,21,7,41,10,32,20,1,132,131,41,41,22,6,3,0
10929,7,16,39,138,19,0,0,219,45,6,14,0,5,7,1
10931,7,26,110,56,19,56,0,274,121,44,67,0,5,12,0
10935,1,2,2,0,1,0,0,6,0,0,0,4,25,1,1
10939,2,2,3,0,1,0,0,8,0,0,0,4,25,1,1
10943,22,9,43,5,18,0,0,97,0,0,0,0,25,3,1
10949,2,12,15,5,3,7,1,45,0,0,2,5,14,4,1
10950,0,6,65,50,0,0,0,121,0,0,54,13,10,3,1
10957,15,20,38,20,12,6,5,116,0,0,0,11,15,2,0
10959,1,6,5,0,1,0,0,13,0,0,0,1,28,3,1
10960,2,2,3,0,2,0,0,9,0,0,0,7,22,1,1
10963,3,4,15,0,3,0,0,25,0,0,0,0,24,3,1
10965,0,4,12,78,0,8,0,102,0,0,0,6,22,2,1
10967,4,14,35,12,8,3,1,77,0,0,0,5,24,1,1
10968,5,4,9,0,5,0,0,23,0,0,0,4,22,2,0
10969,20,22,92,32,73,3,1,243,93,36,68,1,2,7,0
10975,1,7,4,0,1,0,0,13,0,0,4,15,14,2,1
10976,157,36,286,262,71,43,0,855,9,5,55,2,4,11,1
10977,1,3,5,0,1,0,0,10,0,0,0,7,21,2,1
10980,43,24,89,32,63,7,2,260,130,40,51,2,0,8,0
10981,8,16,33,0,13,0,2,72,0,0,2,2,12,4,1
10986,16,7,42,37,25,9,0,136,17,7,7,7,0,4,0
10987,47,43,159,44,77,19,4,393,118,49,102,1,3,13,0
10988,67,65,369,327,99,116,4,1047,277,93,190,3,2,19,0
10989,20,40,134,30,80,6,7,317,47,21,34,1,0,17,0
10993,4,5,10,0,7,0,0,26,0,0,0,13,16,2,1
10994,1,2,6,5,1,0,0,15,0,0,0,5,24,1,1
10995,2,50,27,3,15,307,10,414,83,5,11,2,0,11,0
10996,6,7,11,0,8,0,0,32,0,0,4,7,14,2,1
11000,14,21,55,164,25,5,2,286,61,3,12,2,6,9,1
11002,41,14,103,5,5,3,1,172,161,98,98,4,0,6,0
11004,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11005,0,5,10,60,5,0,0,80,0,0,0,4,25,2,1
11007,0,8,2,0,1,0,4,15,7,0,0,6,23,3,1
11009,2,6,5,0,2,0,0,15,0,0,0,7,22,1,1
11011,2,5,15,0,7,0,0,29,4,2,2,7,0,3,1
11012,2,4,7,0,4,0,0,17,0,0,0,3,25,2,1
11015,1,3,4,0,1,0,0,9,0,0,0,1,28,2,1
11017,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11018,20,23,96,134,34,27,1,335,121,46,56,4,0,10,0
11020,0,28,20,12,1,3,4,68,0,0,0,13,15,3,1
11024,6,12,22,0,11,0,1,52,0,0,0,2,21,4,1
11026,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
11030,44,47,150,43,118,79,11,492,160,52,85,2,0,18,0
11031,29,8,65,12,25,24,0,163,0,0,0,5,15,5,0
11032,16,13,86,14,24,6,0,159,0,0,0,13,15,2,0
11033,55,27,329,255,32,6,2,706,194,80,242,7,0,13,0
11034,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11035,0,2,0,0,0,0,1,3,0,0,0,NA,NA,1,1
11039,8,21,34,12,18,12,2,107,0,0,0,0,21,6,1
11041,1,2,7,4,1,1,0,16,0,0,0,4,25,1,1
11043,63,18,90,30,69,3,1,274,50,17,31,4,4,14,0
11044,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11045,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11046,1,2,8,0,2,4,0,17,0,0,0,14,15,1,1
11048,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,0
11049,31,27,89,7,53,26,0,233,0,0,40,1,9,11,0
11050,14,5,22,4,16,0,0,61,0,0,0,1,21,3,0
11056,51,14,140,218,56,14,1,494,58,13,84,4,1,6,0
11057,1,8,10,0,3,0,0,22,0,0,2,13,10,3,1
11058,24,38,226,69,41,63,2,463,0,0,98,4,8,11,1
11059,5,2,9,5,7,0,0,28,0,0,0,4,24,2,1
11063,2,8,5,0,3,0,0,18,0,0,0,6,23,3,0
11064,0,7,28,6,1,0,0,42,0,0,0,3,17,7,1
11065,1,5,24,49,2,0,0,81,0,0,0,4,20,3,1
11069,24,11,49,24,38,1,1,148,8,4,8,0,2,8,0
11070,3,2,5,5,4,0,0,19,0,0,0,5,24,1,1
11072,13,6,48,22,28,0,0,117,39,18,25,1,0,9,0
11073,13,15,64,10,40,0,0,142,0,0,0,0,21,7,0
11077,53,24,111,6,30,9,2,235,0,0,0,1,15,7,0
11079,30,26,132,65,83,12,0,348,164,63,63,2,1,7,0
11083,1,3,2,0,1,0,0,7,0,0,0,1,28,2,1
11084,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11085,10,7,20,4,9,0,0,50,0,0,0,0,15,4,1
11086,2,2,24,0,0,0,0,28,0,0,0,11,16,2,1
11089,34,44,118,36,69,51,1,353,34,17,61,11,0,8,0
11090,3,5,22,4,6,0,0,40,12,7,10,5,1,4,1
11094,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11095,3,32,73,27,11,2,1,149,3,2,5,0,0,13,0
11096,1,22,112,60,8,31,1,235,38,17,42,1,4,14,0
11097,5,27,45,0,5,22,6,110,0,0,19,0,11,5,0
11098,15,14,36,9,24,8,0,106,3,2,4,0,6,7,0
11105,4,59,99,18,13,118,1,312,0,0,13,0,9,9,0
11108,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
11110,13,12,41,33,22,1,2,124,40,14,28,7,0,4,1
11111,8,5,20,19,6,5,0,63,0,0,0,7,15,3,1
11112,10,3,40,14,18,14,0,99,0,0,40,19,9,2,0
11114,25,6,48,0,10,0,0,89,20,10,35,14,2,6,1
11115,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,0
11116,30,6,89,46,34,22,0,227,0,0,0,5,15,6,0
11118,9,25,107,46,13,1,0,201,32,14,62,3,3,10,0
11124,31,11,65,28,17,0,0,152,0,0,26,8,12,6,1
